customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C5757,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),84.39,676.97,Yes
C5758,Female,1,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.85,1770.63,Yes
C5759,Male,1,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),31.52,58.52,No
C5760,Female,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),27.51,0.0,No
C5761,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,104.8,1225.17,Yes
C5762,Female,0,No,No,31,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,61.15,1838.15,No
C5763,Male,1,Yes,Yes,0,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,73.86,0.0,No
C5764,Female,1,No,No,37,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,43.5,1677.83,No
C5765,Female,0,No,Yes,9,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.76,592.31,No
C5766,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),33.06,61.88,No
C5767,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),83.71,1368.18,No
C5768,Male,0,No,No,60,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,51.24,3126.27,Yes
C5769,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.82,431.85,Yes
C5770,Female,1,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,32.77,712.37,No
C5771,Male,0,No,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.35,1140.5,No
C5772,Male,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.35,1054.7,No
C5773,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,38.01,0.0,Yes
C5774,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,92.61,2416.07,Yes
C5775,Male,0,Yes,No,59,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),63.85,3781.09,No
C5776,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.98,2169.08,No
C5777,Female,0,Yes,No,36,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),77.57,2850.53,Yes
C5778,Male,0,No,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),36.16,556.85,No
C5779,Female,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.54,198.87,Yes
C5780,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,95.67,2165.07,Yes
C5781,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,87.22,1116.97,No
C5782,Female,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),34.99,1570.23,No
C5783,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),97.37,7006.19,No
C5784,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,88.06,2931.91,No
C5785,Female,0,Yes,No,72,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,73.69,5376.44,No
C5786,Female,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.43,313.21,Yes
C5787,Female,1,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.23,1370.11,Yes
C5788,Female,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),89.72,717.98,No
C5789,Male,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,95.44,179.8,No
C5790,Female,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),87.84,1611.2,Yes
C5791,Male,0,Yes,No,12,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,56.05,673.0,No
C5792,Male,0,No,No,50,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,87.03,4375.95,No
C5793,Male,1,Yes,No,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.16,832.11,Yes
C5794,Male,0,Yes,Yes,52,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,52.82,2805.43,No
C5795,Female,0,Yes,No,1,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,66.99,67.3,No
C5796,Female,0,No,No,35,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),73.0,2627.44,No
C5797,Male,1,No,No,28,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,88.76,2341.56,No
C5798,Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.87,832.38,No
C5799,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),93.26,692.18,Yes
C5800,Male,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,93.06,2745.52,Yes
C5801,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.94,385.76,No
C5802,Male,1,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,33.33,801.26,Yes
C5803,Female,0,No,No,16,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),69.42,1098.25,No
C5804,Male,0,Yes,No,3,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,86.55,267.09,Yes
C5805,Male,1,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.56,123.45,Yes
C5806,Male,1,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,84.76,848.5,Yes
C5807,Male,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.21,1981.98,Yes
C5808,Female,1,Yes,No,15,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),67.48,987.19,Yes
C5809,Female,0,No,No,32,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),73.71,2312.53,No
C5810,Female,0,Yes,No,17,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),79.08,1344.45,No
C5811,Male,1,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),27.94,1706.78,No
C5812,Male,0,Yes,No,9,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,96.27,835.14,Yes
C5813,Female,0,No,No,1,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),80.36,55.84,Yes
C5814,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),109.56,3305.61,No
C5815,Male,0,Yes,Yes,24,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,73.85,1691.22,Yes
C5816,Male,0,Yes,No,14,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,62.17,832.08,No
C5817,Female,0,Yes,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),34.18,232.96,No
C5818,Male,0,Yes,No,4,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,56.36,135.3,Yes
C5819,Male,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.23,390.69,No
C5820,Female,0,No,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.47,700.85,No
C5821,Male,1,No,No,17,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),91.68,1543.25,Yes
C5822,Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),79.55,883.85,Yes
C5823,Male,0,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),80.83,1186.03,Yes
C5824,Female,0,Yes,No,2,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.44,108.46,Yes
C5825,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,28.09,632.29,No
C5826,Female,1,No,No,26,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),70.61,1877.44,Yes
C5827,Female,0,Yes,No,0,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,58.99,7.51,Yes
C5828,Female,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,66.66,397.29,Yes
C5829,Female,0,Yes,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.49,46.6,Yes
C5830,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),35.32,2625.43,Yes
C5831,Male,0,Yes,No,17,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,71.0,1159.0,No
C5832,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),43.33,482.23,No
C5833,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,33.55,452.46,No
C5834,Male,0,No,No,66,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),50.94,3389.63,No
C5835,Male,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),36.89,795.83,No
C5836,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Mailed check,87.16,132.28,No
C5837,Male,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.54,820.78,Yes
C5838,Female,0,Yes,Yes,29,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.52,2366.33,No
C5839,Female,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.94,271.69,Yes
C5840,Female,0,Yes,No,7,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),52.8,435.5,No
C5841,Female,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),87.06,6248.33,Yes
C5842,Male,0,No,Yes,54,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.98,2706.26,Yes
C5843,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.04,5150.51,Yes
C5844,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,75.93,189.39,No
C5845,Male,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.41,423.57,Yes
C5846,Male,0,Yes,No,11,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),64.06,686.71,No
C5847,Female,0,Yes,Yes,35,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,73.9,2632.51,Yes
C5848,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),98.02,2510.58,No
C5849,Female,0,No,No,37,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),69.89,2543.66,No
C5850,Female,0,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.43,1898.33,No
C5851,Male,1,Yes,No,30,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,96.63,2923.03,Yes
C5852,Male,0,No,No,6,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,66.48,362.56,Yes
C5853,Female,0,No,Yes,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.8,81.99,Yes
C5854,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,91.96,682.64,Yes
C5855,Male,0,Yes,No,7,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),69.45,569.5,No
C5856,Female,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.7,100.19,No
C5857,Female,1,No,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.6,1097.25,No
C5858,Female,0,Yes,Yes,0,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,69.03,0.0,No
C5859,Male,0,Yes,No,26,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),53.88,1472.44,No
C5860,Female,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),30.18,1045.39,No
C5861,Male,1,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),70.04,88.06,Yes
C5862,Female,0,Yes,Yes,1,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,62.79,72.81,Yes
C5863,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),85.74,591.35,Yes
C5864,Female,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,74.07,291.08,Yes
C5865,Male,1,No,No,17,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),70.4,1198.38,No
C5866,Male,0,Yes,No,22,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),87.55,1890.45,Yes
C5867,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),93.86,1799.08,No
C5868,Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,83.75,629.9,Yes
C5869,Female,0,Yes,No,13,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.39,1004.1,Yes
C5870,Female,0,No,Yes,20,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,67.66,1288.27,No
C5871,Male,0,No,No,2,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,66.31,87.84,No
C5872,Female,0,No,No,5,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),79.3,308.43,No
C5873,Male,0,No,No,44,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),73.84,3208.1,Yes
C5874,Female,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),85.12,721.96,No
C5875,Male,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.71,795.2,Yes
C5876,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.98,53.18,No
C5877,Male,0,Yes,No,0,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),76.23,3.45,No
C5878,Female,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,90.4,1185.35,No
C5879,Female,0,No,No,44,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,73.85,3217.78,No
C5880,Female,0,Yes,No,34,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),61.66,2052.49,No
C5881,Male,1,Yes,Yes,5,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),82.68,372.66,No
C5882,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),30.21,1408.51,No
C5883,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),81.16,1107.6,Yes
C5884,Female,0,Yes,No,1,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.99,110.4,No
C5885,Female,0,Yes,Yes,0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.4,41.89,Yes
C5886,Male,0,No,No,13,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,80.63,1024.16,Yes
C5887,Male,0,Yes,Yes,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),69.97,1009.51,No
C5888,Male,0,No,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.55,41.14,No
C5889,Male,0,Yes,No,51,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),84.63,4318.19,No
C5890,Male,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),86.2,2200.22,No
C5891,Female,0,Yes,Yes,32,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.83,2695.14,No
C5892,Male,0,No,No,17,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.71,807.64,No
C5893,Male,0,No,Yes,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,77.35,1664.59,Yes
C5894,Male,1,Yes,No,9,No,No phone service,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),50.9,465.73,No
C5895,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),80.71,1690.29,Yes
C5896,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,86.12,6260.86,No
C5897,Female,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,83.0,1750.32,Yes
C5898,Male,0,No,No,8,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),62.71,535.01,No
C5899,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.52,657.07,Yes
C5900,Male,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.63,2067.01,No
C5901,Female,0,No,No,4,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,72.44,322.36,No
